Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ru
,7,72,5467,20,قُلْ إِنَّمَا أَدْعُو رَبِّي وَلَا أُشْرِكُ بِهِ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_20.png,"Скажи: ""Я взываю только к своему Господу и никого не приобщаю в сотоварищи к Нему""."
,7,72,5468,21,قُلْ إِنِّي لَا أَمْلِكُ لَكُمْ ضَرًّا وَلَا رَشَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_21.png,"Скажи: ""Не в моей власти навредить вам или наставить вас на прямой путь""."
,7,72,5469,22,قُلْ إِنِّي لَن يُجِيرَنِي مِنَ اللَّهِ أَحَدٌ وَلَنْ أَجِدَ مِن دُونِهِ مُلْتَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_22.png,"Скажи: ""Никто не защитит меня от Аллаха, и мне не найти убежища, кроме как у Него."
,7,72,5470,23,إِلَّا بَلَاغًا مِّنَ اللَّهِ وَرِسَالَاتِهِ ۚ وَمَن يَعْصِ اللَّهَ وَرَسُولَهُ فَإِنَّ لَهُ نَارَ جَهَنَّمَ خَالِدِينَ فِيهَا أَبَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_23.png,"Мне остается лишь доносить истину от Аллаха и Его послания. Кто же ослушается Аллаха и Его Посланника, тому уготован огонь Геенны, в котором они пребудут вечно""."
,7,72,5471,24,حَتَّىٰ إِذَا رَأَوْا مَا يُوعَدُونَ فَسَيَعْلَمُونَ مَنْ أَضْعَفُ نَاصِرًا وَأَقَلُّ عَدَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_24.png,"Когда же они увидят то, что им было обещано, то узнают, чьи помощники слабее и малочисленнее."
,7,72,5472,25,قُلْ إِنْ أَدْرِي أَقَرِيبٌ مَّا تُوعَدُونَ أَمْ يَجْعَلُ لَهُ رَبِّي أَمَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_25.png,"Скажи: ""Я не знаю, скоро ли настанет обещанное вам, или же мой Господь отсрочил его""."
,7,72,5473,26,عَالِمُ الْغَيْبِ فَلَا يُظْهِرُ عَلَىٰ غَيْبِهِ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_26.png,"Он - Ведающий сокровенное, и Он не открывает Своего сокровенного никому,"
,7,72,5474,27,إِلَّا مَنِ ارْتَضَىٰ مِن رَّسُولٍ فَإِنَّهُ يَسْلُكُ مِن بَيْنِ يَدَيْهِ وَمِنْ خَلْفِهِ رَصَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_27.png,"кроме тех посланников, которыми Он доволен и к которым Он приставляет спереди и сзади стражей,"
,7,72,5475,28,لِّيَعْلَمَ أَن قَدْ أَبْلَغُوا رِسَالَاتِ رَبِّهِمْ وَأَحَاطَ بِمَا لَدَيْهِمْ وَأَحْصَىٰ كُلَّ شَيْءٍ عَدَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_28.png,"чтобы знать, что они донесли послания своего Господа. Он объемлет знанием все, что с ними, и Он исчислил всякую вещь."
,7,73,5476,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يَا أَيُّهَا الْمُزَّمِّلُ,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_1.png,О закутавшийся!
,7,73,5477,2,قُمِ اللَّيْلَ إِلَّا قَلِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_2.png,"Простаивай ночь без малого,"
,7,73,5478,3,نِّصْفَهُ أَوِ انقُصْ مِنْهُ قَلِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_3.png,"половину ночи или чуть меньше того,"
,7,73,5479,4,أَوْ زِدْ عَلَيْهِ وَرَتِّلِ الْقُرْآنَ تَرْتِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_4.png,"или чуть больше того, и читай Коран размеренным чтением."
,7,73,5480,5,إِنَّا سَنُلْقِي عَلَيْكَ قَوْلًا ثَقِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_5.png,Мы непременно ниспошлем тебе весомые слова.
,7,73,5481,6,إِنَّ نَاشِئَةَ اللَّيْلِ هِيَ أَشَدُّ وَطْئًا وَأَقْوَمُ قِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_6.png,"Воистину, молитвы после пробуждения среди ночи тяжелее и яснее по изложению."
,7,73,5482,7,إِنَّ لَكَ فِي النَّهَارِ سَبْحًا طَوِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_7.png,"Воистину, днем ты бываешь подолгу занят."
,7,73,5483,8,وَاذْكُرِ اسْمَ رَبِّكَ وَتَبَتَّلْ إِلَيْهِ تَبْتِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_8.png,Поминай же имя Господа твоего и посвяти себя Ему полностью.
,7,73,5484,9,رَّبُّ الْمَشْرِقِ وَالْمَغْرِبِ لَا إِلَٰهَ إِلَّا هُوَ فَاتَّخِذْهُ وَكِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_9.png,"Господь востока и запада - нет божества, кроме Него. Сделай же Его своим Попечителем и Хранителем."
,7,73,5485,10,وَاصْبِرْ عَلَىٰ مَا يَقُولُونَ وَاهْجُرْهُمْ هَجْرًا جَمِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_10.png,Терпимо относись к их словам и сторонись их красиво.
,7,73,5486,11,وَذَرْنِي وَالْمُكَذِّبِينَ أُولِي النَّعْمَةِ وَمَهِّلْهُمْ قَلِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_11.png,"Оставь Меня с обвиняющими во лжи, которые пользуются мирскими благами, и предоставь им небольшую отсрочку."
,7,73,5487,12,إِنَّ لَدَيْنَا أَنكَالًا وَجَحِيمًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_12.png,"Воистину, есть у Нас оковы и Ад,"
,7,73,5488,13,وَطَعَامًا ذَا غُصَّةٍ وَعَذَابًا أَلِيمًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_13.png,"еда, которой давятся, и мучительные страдания."
,7,73,5489,14,يَوْمَ تَرْجُفُ الْأَرْضُ وَالْجِبَالُ وَكَانَتِ الْجِبَالُ كَثِيبًا مَّهِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_14.png,"В тот день земля и горы сотрясутся, и горы превратятся в холмы сыпучего песка."
,7,73,5490,15,إِنَّا أَرْسَلْنَا إِلَيْكُمْ رَسُولًا شَاهِدًا عَلَيْكُمْ كَمَا أَرْسَلْنَا إِلَىٰ فِرْعَوْنَ رَسُولًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_15.png,"Мы отправили к вам Посланника свидетелем против вас, подобно тому, как отправили посланника к Фараону."
,7,73,5491,16,فَعَصَىٰ فِرْعَوْنُ الرَّسُولَ فَأَخَذْنَاهُ أَخْذًا وَبِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_16.png,"Фараон ослушался посланника, и Мы схватили его Хваткой суровой."
,7,73,5492,17,فَكَيْفَ تَتَّقُونَ إِن كَفَرْتُمْ يَوْمًا يَجْعَلُ الْوِلْدَانَ شِيبًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_17.png,"Как же вы спасетесь, если не уверуете, в тот день, который заставит поседеть младенцев?"
,7,73,5493,18,السَّمَاءُ مُنفَطِرٌ بِهِ ۚ كَانَ وَعْدُهُ مَفْعُولًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_18.png,"Небо тогда будет расколото, и обещание Его непременно исполнится."
,7,73,5494,19,إِنَّ هَٰذِهِ تَذْكِرَةٌ ۖ فَمَن شَاءَ اتَّخَذَ إِلَىٰ رَبِّهِ سَبِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_19.png,"Воистину, это - Назидание, и всякий, кто пожелает, встанет на путь к своему Господу."
,7,73,5495,20,۞ إِنَّ رَبَّكَ يَعْلَمُ أَنَّكَ تَقُومُ أَدْنَىٰ مِن ثُلُثَيِ اللَّيْلِ وَنِصْفَهُ وَثُلُثَهُ وَطَائِفَةٌ مِّنَ الَّذِينَ مَعَكَ ۚ وَاللَّهُ يُقَدِّرُ اللَّيْلَ وَالنَّهَارَ ۚ عَلِمَ أَن لَّن تُحْصُوهُ فَتَابَ عَلَيْكُمْ ۖ فَاقْرَءُوا مَا تَيَسَّرَ مِنَ الْقُرْآنِ ۚ عَلِمَ أَن سَيَكُونُ مِنكُم مَّرْضَىٰ ۙ وَآخَرُونَ يَضْرِبُونَ فِي الْأَرْضِ يَبْتَغُونَ مِن فَضْلِ اللَّهِ ۙ وَآخَرُونَ يُقَاتِلُونَ فِي سَبِيلِ اللَّهِ ۖ فَاقْرَءُوا مَا تَيَسَّرَ مِنْهُ ۚ وَأَقِيمُوا الصَّلَاةَ وَآتُوا الزَّكَاةَ وَأَقْرِضُوا اللَّهَ قَرْضًا حَسَنًا ۚ وَمَا تُقَدِّمُوا لِأَنفُسِكُم مِّنْ خَيْرٍ تَجِدُوهُ عِندَ اللَّهِ هُوَ خَيْرًا وَأَعْظَمَ أَجْرًا ۚ وَاسْتَغْفِرُوا اللَّهَ ۖ إِنَّ اللَّهَ غَفُورٌ رَّحِيمٌ,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_20.png,"Воистину, твой Господь знает, что ты и часть тех, кто с тобой, простаиваете менее двух третей ночи, или половину ее, или треть ее. Аллах определяет меру дня и ночи. Он знает, что вам не сосчитать этого, и принимает ваши покаяния. Читайте же из Корана то, что необременительно для вас. Он знает, что среди вас будут больные, что одни странствуют по земле в поисках милости Аллаха, а другие сражаются на пути Аллаха. Читайте же из него то, что необременительно для вас, совершайте намаз, раздавайте закят и одолжайте Аллаху прекрасный заем. Какое бы добро вы ни приготовили для себя заранее, вы найдете его у Аллаха в виде лучшего и большего вознаграждения. Просите же у Аллаха прощения, ведь Аллах - Прощающий, Милосердный."
,7,74,5496,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يَا أَيُّهَا الْمُدَّثِّرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_1.png,О завернувшийся!
,7,74,5497,2,قُمْ فَأَنذِرْ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_2.png,Встань и увещевай!
,7,74,5498,3,وَرَبَّكَ فَكَبِّرْ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_3.png,Господа своего величай!
,7,74,5499,4,وَثِيَابَكَ فَطَهِّرْ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_4.png,Одежды свои очищай!
,7,74,5500,5,وَالرُّجْزَ فَاهْجُرْ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_5.png,Идолов сторонись!
,7,74,5501,6,وَلَا تَمْنُن تَسْتَكْثِرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_6.png,"Не оказывай милости, чтобы получить большее!"
,7,74,5502,7,وَلِرَبِّكَ فَاصْبِرْ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_7.png,Ради Господа твоего будь терпелив!
,7,74,5503,8,فَإِذَا نُقِرَ فِي النَّاقُورِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_8.png,"Когда же протрубят в рог,"
,7,74,5504,9,فَذَٰلِكَ يَوْمَئِذٍ يَوْمٌ عَسِيرٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_9.png,"то день тот будет Днем тяжким,"
,7,74,5505,10,عَلَى الْكَافِرِينَ غَيْرُ يَسِيرٍ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_10.png,нелегким для неверующих.
,7,74,5506,11,ذَرْنِي وَمَنْ خَلَقْتُ وَحِيدًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_11.png,"Оставь Меня с тем, кого Я сотворил одиноким,"
,7,74,5507,12,وَجَعَلْتُ لَهُ مَالًا مَّمْدُودًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_12.png,даровал ему большое богатство
,7,74,5508,13,وَبَنِينَ شُهُودًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_13.png,"и сыновей, которые находились рядом с ним,"
,7,74,5509,14,وَمَهَّدتُّ لَهُ تَمْهِيدًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_14.png,и распростер перед ним этот мир полностью.
,7,74,5510,15,ثُمَّ يَطْمَعُ أَنْ أَزِيدَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_15.png,"После всего этого он желает, чтобы Я добавил ему."
,7,74,5511,16,كَلَّا ۖ إِنَّهُ كَانَ لِآيَاتِنَا عَنِيدًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_16.png,Но нет! Он упрямо отрицает Наши знамения.
,7,74,5512,17,سَأُرْهِقُهُ صَعُودًا,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_17.png,Я возложу на него подъем (восхождение на гору в Аду).
,7,74,5513,18,إِنَّهُ فَكَّرَ وَقَدَّرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_18.png,Он подумал и рассчитал.
,7,74,5514,19,فَقُتِلَ كَيْفَ قَدَّرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_19.png,Да сгинет он! Как он рассчитал?!
,7,74,5515,20,ثُمَّ قُتِلَ كَيْفَ قَدَّرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_20.png,Да сгинет он еще раз! Как он рассчитал?!
,7,74,5516,21,ثُمَّ نَظَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_21.png,Затем он задумался.
,7,74,5517,22,ثُمَّ عَبَسَ وَبَسَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_22.png,Затем он нахмурился и насупился.
,7,74,5518,23,ثُمَّ أَدْبَرَ وَاسْتَكْبَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_23.png,Затем он повернулся спиной и возгордился
,7,74,5519,24,فَقَالَ إِنْ هَٰذَا إِلَّا سِحْرٌ يُؤْثَرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_24.png,"и сказал: ""Это - не что иное, как пересказанное колдовство."
,7,74,5520,25,إِنْ هَٰذَا إِلَّا قَوْلُ الْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_25.png,"Это - не что иное, как слова людей""."
,7,74,5521,26,سَأُصْلِيهِ سَقَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_26.png,Я брошу его в Преисподнюю.
,7,74,5522,27,وَمَا أَدْرَاكَ مَا سَقَرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_27.png,"Откуда ты мог знать, что такое Преисподняя?"
,7,74,5523,28,لَا تُبْقِي وَلَا تَذَرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_28.png,Она не щадит и не оставляет.
,7,74,5524,29,لَوَّاحَةٌ لِّلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_29.png,Она сжигает кожу.
,7,74,5525,30,عَلَيْهَا تِسْعَةَ عَشَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_30.png,Их (ангелов) над ней - девятнадцать.
,7,74,5526,31,وَمَا جَعَلْنَا أَصْحَابَ النَّارِ إِلَّا مَلَائِكَةً ۙ وَمَا جَعَلْنَا عِدَّتَهُمْ إِلَّا فِتْنَةً لِّلَّذِينَ كَفَرُوا لِيَسْتَيْقِنَ الَّذِينَ أُوتُوا الْكِتَابَ وَيَزْدَادَ الَّذِينَ آمَنُوا إِيمَانًا ۙ وَلَا يَرْتَابَ الَّذِينَ أُوتُوا الْكِتَابَ وَالْمُؤْمِنُونَ ۙ وَلِيَقُولَ الَّذِينَ فِي قُلُوبِهِم مَّرَضٌ وَالْكَافِرُونَ مَاذَا أَرَادَ اللَّهُ بِهَٰذَا مَثَلًا ۚ كَذَٰلِكَ يُضِلُّ اللَّهُ مَن يَشَاءُ وَيَهْدِي مَن يَشَاءُ ۚ وَمَا يَعْلَمُ جُنُودَ رَبِّكَ إِلَّا هُوَ ۚ وَمَا هِيَ إِلَّا ذِكْرَىٰ لِلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_31.png,"Стражами Огня мы сделали только ангелов, а количество их сделали искушением для неверующих, чтобы удостоверились те, кому было даровано Писание, чтобы усилилась вера у верующих, чтобы не сомневались те, кому было даровано Писание, и верующие, и чтобы спросили те, чьи сердца поражены недугом, и неверующие: ""Что хотел Аллах этой притчей?"" Так Аллах вводит в заблуждение, кого пожелает, и ведет прямым путем, кого пожелает. Воинство твоего Господа не знает никто, кроме Него. Это же - не что иное, как Напоминание для человечества."
,7,74,5527,32,كَلَّا وَالْقَمَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_32.png,О да! Клянусь луной!
,7,74,5528,33,وَاللَّيْلِ إِذْ أَدْبَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_33.png,"Клянусь ночью, когда она отступает!"
,7,74,5529,34,وَالصُّبْحِ إِذَا أَسْفَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_34.png,"Клянусь зарей, когда она занимается!"
,7,74,5530,35,إِنَّهَا لَإِحْدَى الْكُبَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_35.png,"Это есть одно из величайших явлений,"
,7,74,5531,36,نَذِيرًا لِّلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_36.png,предостерегающее человечество -
,7,74,5532,37,لِمَن شَاءَ مِنكُمْ أَن يَتَقَدَّمَ أَوْ يَتَأَخَّرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_37.png,"тех из вас, кто желает продвигаться вперед благодаря праведным деяниям или отступать назад, совершая грехи."
,7,74,5533,38,كُلُّ نَفْسٍ بِمَا كَسَبَتْ رَهِينَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_38.png,"Каждый человек является заложником того, что он приобрел,"
,7,74,5534,39,إِلَّا أَصْحَابَ الْيَمِينِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_39.png,кроме людей правой стороны.
,7,74,5535,40,فِي جَنَّاتٍ يَتَسَاءَلُونَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_40.png,В Райских садах они будут расспрашивать друг друга
,7,74,5536,41,عَنِ الْمُجْرِمِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_41.png,о грешниках.
,7,74,5537,42,مَا سَلَكَكُمْ فِي سَقَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_42.png,Что привело вас в Преисподнюю?
,7,74,5538,43,قَالُوا لَمْ نَكُ مِنَ الْمُصَلِّينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_43.png,"Они скажут: ""Мы не были в числе тех, которые совершали намаз."
,7,74,5539,44,وَلَمْ نَكُ نُطْعِمُ الْمِسْكِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_44.png,Мы не кормили бедняков.
,7,74,5540,45,وَكُنَّا نَخُوضُ مَعَ الْخَائِضِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_45.png,Мы погружались в словоблудие вместе с погружавшимися.
,7,74,5541,46,وَكُنَّا نُكَذِّبُ بِيَوْمِ الدِّينِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_46.png,"Мы считали ложью Последний день,"
,7,74,5542,47,حَتَّىٰ أَتَانَا الْيَقِينُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_47.png,"пока к нам не явилась убежденность (смерть)""."
,7,74,5543,48,فَمَا تَنفَعُهُمْ شَفَاعَةُ الشَّافِعِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_48.png,Заступничество заступников не поможет им.
,7,74,5544,49,فَمَا لَهُمْ عَنِ التَّذْكِرَةِ مُعْرِضِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_49.png,"Что же с ними? Почему они уклоняются от Назидания,"
,7,74,5545,50,كَأَنَّهُمْ حُمُرٌ مُّسْتَنفِرَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_50.png,"словно напуганные ослы,"
,7,74,5546,51,فَرَّتْ مِن قَسْوَرَةٍ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_51.png,бегущие от стрелка (или льва)?
,7,74,5547,52,بَلْ يُرِيدُ كُلُّ امْرِئٍ مِّنْهُمْ أَن يُؤْتَىٰ صُحُفًا مُّنَشَّرَةً,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_52.png,Но ведь каждый из них желает получить развернутые свитки.
,7,74,5548,53,كَلَّا ۖ بَل لَّا يَخَافُونَ الْآخِرَةَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_53.png,Но нет! Они не боятся Последней жизни.
,7,74,5549,54,كَلَّا إِنَّهُ تَذْكِرَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_54.png,Но нет! Это есть Назидание.
,7,74,5550,55,فَمَن شَاءَ ذَكَرَهُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_55.png,"Помянет его тот, кто захочет."
,7,74,5551,56,وَمَا يَذْكُرُونَ إِلَّا أَن يَشَاءَ اللَّهُ ۚ هُوَ أَهْلُ التَّقْوَىٰ وَأَهْلُ الْمَغْفِرَةِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_56.png,"Но они не помянут его, если этого не пожелает Аллах. Он - Тот, Кто достоин страха и способен на прощение."
,7,75,5552,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ لَا أُقْسِمُ بِيَوْمِ الْقِيَامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_1.png,Клянусь Днем воскресения!
,7,75,5553,2,وَلَا أُقْسِمُ بِالنَّفْسِ اللَّوَّامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_2.png,Клянусь душой попрекающей!
,7,75,5554,3,أَيَحْسَبُ الْإِنسَانُ أَلَّن نَّجْمَعَ عِظَامَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_3.png,"Неужели человек полагает, что Мы не соберем его костей?"
,7,75,5555,4,بَلَىٰ قَادِرِينَ عَلَىٰ أَن نُّسَوِّيَ بَنَانَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_4.png,Конечно! Мы способны восстановить даже кончики его пальцев.
,7,75,5556,5,بَلْ يُرِيدُ الْإِنسَانُ لِيَفْجُرَ أَمَامَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_5.png,Но человек желает и впредь совершать грехи.
,7,75,5557,6,يَسْأَلُ أَيَّانَ يَوْمُ الْقِيَامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_6.png,"Он спрашивает, когда же наступит День воскресения?"
,7,75,5558,7,فَإِذَا بَرِقَ الْبَصَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_7.png,"Когда взор будет ошеломлен,"
,7,75,5559,8,وَخَسَفَ الْقَمَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_8.png,"луна затмится,"
,7,75,5560,9,وَجُمِعَ الشَّمْسُ وَالْقَمَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_9.png,а солнце и луна сойдутся.
,7,75,5561,10,يَقُولُ الْإِنسَانُ يَوْمَئِذٍ أَيْنَ الْمَفَرُّ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_10.png,"В тот день человек скажет: ""Куда бежать?"""
,7,75,5562,11,كَلَّا لَا وَزَرَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_11.png,О нет! Не будет убежища!
,7,75,5563,12,إِلَىٰ رَبِّكَ يَوْمَئِذٍ الْمُسْتَقَرُّ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_12.png,В тот день возвращение будет к твоему Господу.
,7,75,5564,13,يُنَبَّأُ الْإِنسَانُ يَوْمَئِذٍ بِمَا قَدَّمَ وَأَخَّرَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_13.png,"В тот день человеку возвестят о том, что он совершил заранее и что оставил после себя."
,7,75,5565,14,بَلِ الْإِنسَانُ عَلَىٰ نَفْسِهِ بَصِيرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_14.png,"Но человек будет свидетельствовать против самого себя,"
,7,75,5566,15,وَلَوْ أَلْقَىٰ مَعَاذِيرَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_15.png,даже если он будет оправдываться.
,7,75,5567,16,لَا تُحَرِّكْ بِهِ لِسَانَكَ لِتَعْجَلَ بِهِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_16.png,"Не шевели своим языком, повторяя его (Коран), чтобы поскорее запомнить."
,7,75,5568,17,إِنَّ عَلَيْنَا جَمْعَهُ وَقُرْآنَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_17.png,Нам надлежит собрать его и прочесть.
