Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sq
,17,41,4264,46,مَّنْ عَمِلَ صَالِحًا فَلِنَفْسِهِ ۖ وَمَنْ أَسَاءَ فَعَلَيْهَا ۗ وَمَا رَبُّكَ بِظَلَّامٍ لِّلْعَبِيدِ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_46.png,"Kush bën mirë, bën për dobi të vet, e kush punon keq, punon në dëm të vet. E, Zoti yt, nuk u bën zullum robërve (të Vet)."
,17,41,4265,47,۞ إِلَيْهِ يُرَدُّ عِلْمُ السَّاعَةِ ۚ وَمَا تَخْرُجُ مِن ثَمَرَاتٍ مِّنْ أَكْمَامِهَا وَمَا تَحْمِلُ مِنْ أُنثَىٰ وَلَا تَضَعُ إِلَّا بِعِلْمِهِ ۚ وَيَوْمَ يُنَادِيهِمْ أَيْنَ شُرَكَائِي قَالُوا آذَنَّاكَ مَا مِنَّا مِن شَهِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_47.png,"Vetëm Perëndia është i dijshëm kur do të ndodhë Çasti (Kijameti). Kurrfarë fruti nuk mund të dalë prej kupës së lules, as femra nuk mund të mbetet shtatzënë, as të lind, - pa dijeninë e Tij. E, atë Ditë kur Ai i thërret (idhujtarët): “Ku janë shokët e Mi, që m’i përshkruanit Mua?” Ata përgjigjen: “Na të lajmërojmë Ty se prej nesh nuk ka asnjë dëshmitar për ta (se janë shok të Tu)”."
,17,41,4266,48,وَضَلَّ عَنْهُم مَّا كَانُوا يَدْعُونَ مِن قَبْلُ ۖ وَظَنُّوا مَا لَهُم مِّن مَّحِيصٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_48.png,"Humbën (prej tyre) ata që i adhuronin më parë, dhe ata (tani), e dinë se nuk ka strehim për ta."
,17,41,4267,49,لَّا يَسْأَمُ الْإِنسَانُ مِن دُعَاءِ الْخَيْرِ وَإِن مَّسَّهُ الشَّرُّ فَيَئُوسٌ قَنُوطٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_49.png,"Njeriu nuk mërzitet kurrë duke kërkur të mirën (te Perëndia), e nëse e godet e keqja, ai menjëherë bie në dëshpërim dhe humbë shpresën."
,17,41,4268,50,وَلَئِنْ أَذَقْنَاهُ رَحْمَةً مِّنَّا مِن بَعْدِ ضَرَّاءَ مَسَّتْهُ لَيَقُولَنَّ هَٰذَا لِي وَمَا أَظُنُّ السَّاعَةَ قَائِمَةً وَلَئِن رُّجِعْتُ إِلَىٰ رَبِّي إِنَّ لِي عِندَهُ لَلْحُسْنَىٰ ۚ فَلَنُنَبِّئَنَّ الَّذِينَ كَفَرُوا بِمَا عَمِلُوا وَلَنُذِيقَنَّهُم مِّنْ عَذَابٍ غَلِيظٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_50.png,"Nëse i japim atij (njeriut) që ta shijojë mëshirën Tonë, pas një fatkeqësie që e ka goditur atë, ai me siguri, do të thotë: “Këtë e meritoj, dhe unë nuk besoj se do të ndodhë Çasti (Dita e Kijametit), e nëse kthehem te Zoti im, tek Ai më takon e mira e madhe”. Me të vërtetë, Ne do t’i lajmërojmë mohuesit, për atë që kanë punuar dhe do t’u japim ta shijojnë dënimin e rëndë."
,17,41,4269,51,وَإِذَا أَنْعَمْنَا عَلَى الْإِنسَانِ أَعْرَضَ وَنَأَىٰ بِجَانِبِهِ وَإِذَا مَسَّهُ الشَّرُّ فَذُو دُعَاءٍ عَرِيضٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_51.png,"Kur njeriut i dhurojmë dhuntitë Tona, ai shmanget dhe largohet me një anë, (nga të adhuruarit Neve), e kur ta godet e keqja, (atëherë) ai lutet gjerë e gjat)."
,17,41,4270,52,قُلْ أَرَأَيْتُمْ إِن كَانَ مِنْ عِندِ اللَّهِ ثُمَّ كَفَرْتُم بِهِ مَنْ أَضَلُّ مِمَّنْ هُوَ فِي شِقَاقٍ بَعِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_52.png,"Thuaju (atyre) o Muhammed: “A po shihni? Nëse ai (Kur’ani) është prej Perëndisë, e ju nuk e besuat; kush është në humbje më të madhe se ai që është në kundërshtim, larg (së vërtetës)?”"
,17,41,4271,53,سَنُرِيهِمْ آيَاتِنَا فِي الْآفَاقِ وَفِي أَنفُسِهِمْ حَتَّىٰ يَتَبَيَّنَ لَهُمْ أَنَّهُ الْحَقُّ ۗ أَوَلَمْ يَكْفِ بِرَبِّكَ أَنَّهُ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_53.png,"Na, atyre, do t’u dëftojmë argumentet Tona në hapësirat tokësore e qiellore, si dhe te vet ata, deri sa t’u bëhet plotësisht e qartë, se ai (Kur’ani), është i vërtetë. Vallë, a nuk të mjafton ty, që Zoti yt është, me të vërtetë, dëshmues i çdo gjëje?!"
,17,41,4272,54,أَلَا إِنَّهُمْ فِي مِرْيَةٍ مِّن لِّقَاءِ رَبِّهِمْ ۗ أَلَا إِنَّهُ بِكُلِّ شَيْءٍ مُّحِيطٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_54.png,"E, ata, me siguri, dyshojnë në takimin me Zotin e tyre. Dinie se, Ai (Perëndia), i përfshinë të gjitha gjërat (me fuqi dhe dijeni)."
,17,42,4273,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ حم,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_1.png,"Hâ, Mîm."
,17,42,4274,2,عسق,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_2.png,"Ajin, Sîn, Kâaf."
,17,42,4275,3,كَذَٰلِكَ يُوحِي إِلَيْكَ وَإِلَى الَّذِينَ مِن قَبْلِكَ اللَّهُ الْعَزِيزُ الْحَكِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_3.png,"Kështu të shpallë ty, si dhe atyre para teje, Perëndia i Plotëfuqishëm dhe i Gjithëdijshëm."
,17,42,4276,4,لَهُ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۖ وَهُوَ الْعَلِيُّ الْعَظِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_4.png,Atij i përkasin çka ka në qiej dhe çka ka në Tokë. Ai është i Lartësuar dhe i Madhërueshëm!
,17,42,4277,5,تَكَادُ السَّمَاوَاتُ يَتَفَطَّرْنَ مِن فَوْقِهِنَّ ۚ وَالْمَلَائِكَةُ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيَسْتَغْفِرُونَ لِمَن فِي الْأَرْضِ ۗ أَلَا إِنَّ اللَّهَ هُوَ الْغَفُورُ الرَّحِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_5.png,"Gati që qiejt po shkyhen (prej madhërisë së Tij), njëri mbi tjetrin! E, engjëjt e madhërojnë duke e falenderuar Zotin e tyre dhe ërkojnë falje për ata që janë në Tokë. – (Ja, pra) Perëndia, me të vërtetë, është falës dhe mëshirues."
,17,42,4278,6,وَالَّذِينَ اتَّخَذُوا مِن دُونِهِ أَوْلِيَاءَ اللَّهُ حَفِيظٌ عَلَيْهِمْ وَمَا أَنتَ عَلَيْهِم بِوَكِيلٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_6.png,"Ata që marrin, pos Perëndisë – ndihmë, shokë tjerë – Perëndia është mbikëqyrës mbi ta, e ti nuk je kujdestar i tyre."
,17,42,4279,7,وَكَذَٰلِكَ أَوْحَيْنَا إِلَيْكَ قُرْآنًا عَرَبِيًّا لِّتُنذِرَ أُمَّ الْقُرَىٰ وَمَنْ حَوْلَهَا وَتُنذِرَ يَوْمَ الْجَمْعِ لَا رَيْبَ فِيهِ ۚ فَرِيقٌ فِي الْجَنَّةِ وَفَرِيقٌ فِي السَّعِيرِ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_7.png,"Ja, kështu – Na ta kemi shpallur ty Kur’anin, në gjuhën arabe, për ta paralajmëruar popullin e Mekkes dhe ata rreth saj, dhe t’i paralajmërosh (ata) për Ditën e tubimit (Kijametit), për të cilën s’ka dyshim. (Atëherë) një grup (do të shkojë) në xhennet, e (grupi) tjetër në xhehennem."
,17,42,4280,8,وَلَوْ شَاءَ اللَّهُ لَجَعَلَهُمْ أُمَّةً وَاحِدَةً وَلَٰكِن يُدْخِلُ مَن يَشَاءُ فِي رَحْمَتِهِ ۚ وَالظَّالِمُونَ مَا لَهُم مِّن وَلِيٍّ وَلَا نَصِيرٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_8.png,"E, sikur të dojë Perëndia, do t’i kishte bërë (të dy grupet) të një besimi, por Ai kë të dojë e shpie në mëshirën e Vet, kurse mohuesit nuk kanë as mbrojtës as ndihmës."
,17,42,4281,9,أَمِ اتَّخَذُوا مِن دُونِهِ أَوْلِيَاءَ ۖ فَاللَّهُ هُوَ الْوَلِيُّ وَهُوَ يُحْيِي الْمَوْتَىٰ وَهُوَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_9.png,"Vallë, a mos marrin ata mbrojtës tjetër, pos Atij?! E, Perëndia është i vetmi mbrojtës dhe Ai do t’i ngjallë të vdekurit. (Vetëm) Ai është i pushtetshëm për çdo gjë."
,17,42,4282,10,وَمَا اخْتَلَفْتُمْ فِيهِ مِن شَيْءٍ فَحُكْمُهُ إِلَى اللَّهِ ۚ ذَٰلِكُمُ اللَّهُ رَبِّي عَلَيْهِ تَوَكَّلْتُ وَإِلَيْهِ أُنِيبُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_10.png,"Për çfarëdo (çështje) që të polemizoni, vendimi është te Perëndia. Ky është Perëndia, Zoti im. Unë (vetëm) te Ai mbështetem dhe (vetëm) tek Ai kthehem."
,17,42,4283,11,فَاطِرُ السَّمَاوَاتِ وَالْأَرْضِ ۚ جَعَلَ لَكُم مِّنْ أَنفُسِكُمْ أَزْوَاجًا وَمِنَ الْأَنْعَامِ أَزْوَاجًا ۖ يَذْرَؤُكُمْ فِيهِ ۚ لَيْسَ كَمِثْلِهِ شَيْءٌ ۖ وَهُوَ السَّمِيعُ الْبَصِيرُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_11.png,Krijuesi i qiejve dhe i Tokës! Ai prej jush ka krijuar çifte për ju – e krijoi çifte edhe prej shtazëve – që kështu t’ju shumëzojë. Asgjë nuk i shembëllen Atij. Ai i dëgjon të gjitha dhe i sheh të gjitha.
,17,42,4284,12,لَهُ مَقَالِيدُ السَّمَاوَاتِ وَالْأَرْضِ ۖ يَبْسُطُ الرِّزْقَ لِمَن يَشَاءُ وَيَقْدِرُ ۚ إِنَّهُ بِكُلِّ شَيْءٍ عَلِيمٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_12.png,"Tek ai janë çelësat e thesarëve të qiejve dhe të Tokës. Ai i jep furnizim (të gjerë) kujt të dojë, por edhe ia mungon (kujt të dojë). Ai, në të vërtetë, është i Gjithëdijshëm për çdo gjë."
,17,42,4285,13,۞ شَرَعَ لَكُم مِّنَ الدِّينِ مَا وَصَّىٰ بِهِ نُوحًا وَالَّذِي أَوْحَيْنَا إِلَيْكَ وَمَا وَصَّيْنَا بِهِ إِبْرَاهِيمَ وَمُوسَىٰ وَعِيسَىٰ ۖ أَنْ أَقِيمُوا الدِّينَ وَلَا تَتَفَرَّقُوا فِيهِ ۚ كَبُرَ عَلَى الْمُشْرِكِينَ مَا تَدْعُوهُمْ إِلَيْهِ ۚ اللَّهُ يَجْتَبِي إِلَيْهِ مَن يَشَاءُ وَيَهْدِي إِلَيْهِ مَن يُنِيبُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_13.png,"Ai ju ka urdhëruar në besim, ashtu siç e ka urdhëruar Nuhun dhe atë që ta shpallëm ty, dh me atë që e urdhëruam Ibrahimin, Musain dhe Isain: “Predikoni fenë e drejtë dhe mos u përçani në të!” Për idhujtarët është (shumë) e rëndë ajo për çka po i thërret ti. Perëndia e zgjedhë për Vete kënd të dojë Ai, dhe e udhëzon (në rrrugën e Tij) atë që i drejtohet me lutje."
,17,42,4286,14,وَمَا تَفَرَّقُوا إِلَّا مِن بَعْدِ مَا جَاءَهُمُ الْعِلْمُ بَغْيًا بَيْنَهُمْ ۚ وَلَوْلَا كَلِمَةٌ سَبَقَتْ مِن رَّبِّكَ إِلَىٰ أَجَلٍ مُّسَمًّى لَّقُضِيَ بَيْنَهُمْ ۚ وَإِنَّ الَّذِينَ أُورِثُوا الْكِتَابَ مِن بَعْدِهِمْ لَفِي شَكٍّ مِّنْهُ مُرِيبٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_14.png,"E, ata u përçanë, prej egoizmit ne mes tyre – mu atëherë kur u erdhi dijenia. Dhe, sikur të mos ishte fjala e Zotit tënd, e thënë më parë (për shtyerjen e dënimit) deri në afatin e caktuar, atyre do t’u gjykohej menjëherë. E, ata të cilëve iu la Libri në trashëgim, dyshojnë thellë në të (Libër)."
,17,42,4287,15,فَلِذَٰلِكَ فَادْعُ ۖ وَاسْتَقِمْ كَمَا أُمِرْتَ ۖ وَلَا تَتَّبِعْ أَهْوَاءَهُمْ ۖ وَقُلْ آمَنتُ بِمَا أَنزَلَ اللَّهُ مِن كِتَابٍ ۖ وَأُمِرْتُ لِأَعْدِلَ بَيْنَكُمُ ۖ اللَّهُ رَبُّنَا وَرَبُّكُمْ ۖ لَنَا أَعْمَالُنَا وَلَكُمْ أَعْمَالُكُمْ ۖ لَا حُجَّةَ بَيْنَنَا وَبَيْنَكُمُ ۖ اللَّهُ يَجْمَعُ بَيْنَنَا ۖ وَإِلَيْهِ الْمَصِيرُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_15.png,"Andaj, ti thirri dhe bëhu këmbëngulës, ashtu siç je urdhëruar, e mos i ndjek epshet e tyre, dhe thuaj: “Unë besoj çdo libër që e ka shpallë Perëndia, dhe më është urdhëruar që të gjykojë drejt në mes jush; Perëndia është Zoti ynë dhe Zoti juaj. Veprat tona, janë për ne, e veprat tuaja janë për ju. Në mes nesh dhe jush nuk ka kurrfarë mosmarrëveshje. Perëndia do të na tubojë të gjithëve, dhe tek Ai do të kthehemi të gjithë”."
,17,42,4288,16,وَالَّذِينَ يُحَاجُّونَ فِي اللَّهِ مِن بَعْدِ مَا اسْتُجِيبَ لَهُ حُجَّتُهُمْ دَاحِضَةٌ عِندَ رَبِّهِمْ وَعَلَيْهِمْ غَضَبٌ وَلَهُمْ عَذَابٌ شَدِيدٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_16.png,"E, ata që bëjnë polemikë me fenë e Perëndisë, pasi që i janë përgjegjur asaj (polemike), dokumentet e tyre janë të pavlefshme te Zoti i tyre; mbi ta do të bie pezmi (i Perëndisë) dhe për ta ka dënim të ashpër."
,17,42,4289,17,اللَّهُ الَّذِي أَنزَلَ الْكِتَابَ بِالْحَقِّ وَالْمِيزَانَ ۗ وَمَا يُدْرِيكَ لَعَلَّ السَّاعَةَ قَرِيبٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_17.png,"Perëndia është Ai që e ka shpallur Librin, të vërtetën e paluhatshme dhe drejtësinë. E, kush të tregon ty, - ndoshta Dita e Kijametit është afër?!"
,17,42,4290,18,يَسْتَعْجِلُ بِهَا الَّذِينَ لَا يُؤْمِنُونَ بِهَا ۖ وَالَّذِينَ آمَنُوا مُشْفِقُونَ مِنْهَا وَيَعْلَمُونَ أَنَّهَا الْحَقُّ ۗ أَلَا إِنَّ الَّذِينَ يُمَارُونَ فِي السَّاعَةِ لَفِي ضَلَالٍ بَعِيدٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_18.png,"E nxitojnë (Çastin) ata që nuk besojnë në të, e ata që besojnë, druajnë nga ajo dhe dijnë se ajo është plotësisht e vërtetë. E, me të vërtetë, ata që polemizojnë për Ditëne Kijametit, janë në humbje të largët!"
,17,42,4291,19,اللَّهُ لَطِيفٌ بِعِبَادِهِ يَرْزُقُ مَن يَشَاءُ ۖ وَهُوَ الْقَوِيُّ الْعَزِيزُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_19.png,"Perëndia është i mirë ndaj robërve të Vet; Ai i jep furnizim kujt të dojë, dhe Ai është i Plotëfuqishëm dhe i Pushtetshëm."
,17,42,4292,20,مَن كَانَ يُرِيدُ حَرْثَ الْآخِرَةِ نَزِدْ لَهُ فِي حَرْثِهِ ۖ وَمَن كَانَ يُرِيدُ حَرْثَ الدُّنْيَا نُؤْتِهِ مِنْهَا وَمَا لَهُ فِي الْآخِرَةِ مِن نَّصِيبٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_20.png,"Ai që dëshiron shpërblim në jetën tjetër – Na do t’ia shtojmë atë (shpërblimin) e asaj vepre, e ai që dëshiron shpërblim në këtë jetë, atij do t’i japim (diçka) prej saj, por ai nuk do të ketë pjesë në jetën tjetër."
,17,42,4293,21,أَمْ لَهُمْ شُرَكَاءُ شَرَعُوا لَهُم مِّنَ الدِّينِ مَا لَمْ يَأْذَن بِهِ اللَّهُ ۚ وَلَوْلَا كَلِمَةُ الْفَصْلِ لَقُضِيَ بَيْنَهُمْ ۗ وَإِنَّ الظَّالِمِينَ لَهُمْ عَذَابٌ أَلِيمٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_21.png,"Por ata, kanë shokë (udhëheqës të këqinj), të cilët u kanë përcaktuar (atyre) në fé aso dispozite, çfarë nuk ka lejuar Perëndia. Sikur të mos kishte qenë Fjala e vendimit të mëparshëm (që gjykimi do të shtyhet), ata madje do të ishin gjykuar. Me të vërtetë, për zullumqarët ka dënim të dhembshëm."
,17,42,4294,22,تَرَى الظَّالِمِينَ مُشْفِقِينَ مِمَّا كَسَبُوا وَهُوَ وَاقِعٌ بِهِمْ ۗ وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ فِي رَوْضَاتِ الْجَنَّاتِ ۖ لَهُم مَّا يَشَاءُونَ عِندَ رَبِّهِمْ ۚ ذَٰلِكَ هُوَ الْفَضْلُ الْكَبِيرُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_22.png,"(Në Ditën e Kijametit) do t’i shohish zullumqarët se si frikohen për atë që kanë punuar, e (shpërblimi i asaj pune, megjithatë) do t’i godet. E, ata që kanë besuar dhe punuar vepra të mira, do të jenë në kopshtet e mrekullueshme të xhenneteve. Ata do të kenë te Zoti i tyre çka të duan; kjo është dhuratë (shumë) e madhe."
,17,42,4295,23,ذَٰلِكَ الَّذِي يُبَشِّرُ اللَّهُ عِبَادَهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ ۗ قُل لَّا أَسْأَلُكُمْ عَلَيْهِ أَجْرًا إِلَّا الْمَوَدَّةَ فِي الْقُرْبَىٰ ۗ وَمَن يَقْتَرِفْ حَسَنَةً نَّزِدْ لَهُ فِيهَا حُسْنًا ۚ إِنَّ اللَّهَ غَفُورٌ شَكُورٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_23.png,"Kjo (dhuratë e madhe) është ajo, me të cilën Perëndia i sihariqon robërit e Vet, (ata) që kanë besuar dhe që kanë bërë vepra të mira. Thuaju (atyre): “Për këtë nuk kërkoj kurrfarë shpërblimi tjetër prej jush, pos dashurisë ndaj meje – (për farefisin)” – E, kush bën vepër të mirë, Ne do t’ia shtojmë shpërblimin, se, Perëndia, me të vërtetë, është falës dhe mirënjohës."
,17,42,4296,24,أَمْ يَقُولُونَ افْتَرَىٰ عَلَى اللَّهِ كَذِبًا ۖ فَإِن يَشَإِ اللَّهُ يَخْتِمْ عَلَىٰ قَلْبِكَ ۗ وَيَمْحُ اللَّهُ الْبَاطِلَ وَيُحِقُّ الْحَقَّ بِكَلِمَاتِهِ ۚ إِنَّهُ عَلِيمٌ بِذَاتِ الصُّدُورِ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_24.png,"Por, ata thonë: “Ai (Muhammedi), ka trilluar gënjeshtra për Perëndinë!” E, Perëndia, nëse don, zemrën tënde e bën të paluhatshme (me durim). Perëndia e shkatërron të pavërtetën (trillimin e bërë) dhe e forcon të vërtetën me fjalët e Veta. Ai di mirë çka ka në zemrat e tyre."
,17,42,4297,25,وَهُوَ الَّذِي يَقْبَلُ التَّوْبَةَ عَنْ عِبَادِهِ وَيَعْفُو عَنِ السَّيِّئَاتِ وَيَعْلَمُ مَا تَفْعَلُونَ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_25.png,Ai e pranon pendimin e robërve të Vet dhe i falë mëkatet dhe i di të gjitha çka punoni ju;
,17,42,4298,26,وَيَسْتَجِيبُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَيَزِيدُهُم مِّن فَضْلِهِ ۚ وَالْكَافِرُونَ لَهُمْ عَذَابٌ شَدِيدٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_26.png,"Ai u përgjigjet (miraton) atyre që besojnë dhe bëjnë vepra të mira, e u jep edhe më tepër prej dhuntisë së Vet, kurse për mohuesit do të ketë dënim të ashpër."
,17,42,4299,27,۞ وَلَوْ بَسَطَ اللَّهُ الرِّزْقَ لِعِبَادِهِ لَبَغَوْا فِي الْأَرْضِ وَلَٰكِن يُنَزِّلُ بِقَدَرٍ مَّا يَشَاءُ ۚ إِنَّهُ بِعِبَادِهِ خَبِيرٌ بَصِيرٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_27.png,"Sikur Perëndia t’i furnizonte me sasi të mëdha robërit e Vet, ata do të tërboheshin në Tokë, por Ai u jep në atë masë sa dëshiron Ai, sepse, ai i njeh mirë dhe i sheh robërit e Vet."
,17,42,4300,28,وَهُوَ الَّذِي يُنَزِّلُ الْغَيْثَ مِن بَعْدِ مَا قَنَطُوا وَيَنشُرُ رَحْمَتَهُ ۚ وَهُوَ الْوَلِيُّ الْحَمِيدُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_28.png,"Ai, shiun e dërgon pasi që ata ta kenë humbur shpresën dhe e përhapë mëshirën e Vet; Ai është mbrojtës i vërtetë dhe i vetmi, i denjë për falenderim."
,17,42,4301,29,وَمِنْ آيَاتِهِ خَلْقُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَثَّ فِيهِمَا مِن دَابَّةٍ ۚ وَهُوَ عَلَىٰ جَمْعِهِمْ إِذَا يَشَاءُ قَدِيرٌ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_29.png,"Dhe, një prej argumenteve të Tij është krijimi i qiejve dhe i Tokës dhe i (të gjitha) qenieve të gjalla që i ka shpërndarë nëpër to; Ai është i pushtetshëm t’i tubojë ata kur të dojë."
,17,42,4302,30,وَمَا أَصَابَكُم مِّن مُّصِيبَةٍ فَبِمَا كَسَبَتْ أَيْدِيكُمْ وَيَعْفُو عَن كَثِيرٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_30.png,"Çfarëdo fatkeqësie që ju godet, kjo është për shkak se e keni futuar vetë, e Ai edhe falë shumë."
,17,42,4303,31,وَمَا أَنتُم بِمُعْجِزِينَ فِي الْأَرْضِ ۖ وَمَا لَكُم مِّن دُونِ اللَّهِ مِن وَلِيٍّ وَلَا نَصِيرٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_31.png,"Dhe, ju nuk mund t’i shmangeni Atij në tokë dhe pos Perëndisë, nuk ka për ju (tjetër) mbrojtës as ndihmës."
,17,42,4304,32,وَمِنْ آيَاتِهِ الْجَوَارِ فِي الْبَحْرِ كَالْأَعْلَامِ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_32.png,"Një prej argumenteve të Tij, janë anijet e mëdha si malet, që lundrojnë nëpër det."
,17,42,4305,33,إِن يَشَأْ يُسْكِنِ الرِّيحَ فَيَظْلَلْنَ رَوَاكِدَ عَلَىٰ ظَهْرِهِ ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّكُلِّ صَبَّارٍ شَكُورٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_33.png,"Nëse Ai don, e qetëson (ndalon) erën – frymën dhe ata mbesin të palëvizshme në sipërfaqen e tij (detit). Për këtë ka argument për çdokënd që është i durueshëm dhe falenderues,"
,17,42,4306,34,أَوْ يُوبِقْهُنَّ بِمَا كَسَبُوا وَيَعْفُ عَن كَثِيرٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_34.png,"ose i fundosë ato, për shkak të mëkateve që i kanë bërë ata, e falë edhe shumë (mëkate),"
,17,42,4307,35,وَيَعْلَمَ الَّذِينَ يُجَادِلُونَ فِي آيَاتِنَا مَا لَهُم مِّن مَّحِيصٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_35.png,"e që ta dinë ata, të cilët polemizojnë me argumentet Tona, se nuk kanë ku t’i shmangen dënimit Tonë."
,17,42,4308,36,فَمَا أُوتِيتُم مِّن شَيْءٍ فَمَتَاعُ الْحَيَاةِ الدُّنْيَا ۖ وَمَا عِندَ اللَّهِ خَيْرٌ وَأَبْقَىٰ لِلَّذِينَ آمَنُوا وَعَلَىٰ رَبِّهِمْ يَتَوَكَّلُونَ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_36.png,"Çdo gjë që ju është dhënë juve, është vetëm kënaqësi në jetën e kësaj bote, e ajo që është te Perëndia (dhurata), është më e mirë dhe më e përhershme për ata që besojnë dhe mbështeten te Zoti i tyre;"
,17,42,4309,37,وَالَّذِينَ يَجْتَنِبُونَ كَبَائِرَ الْإِثْمِ وَالْفَوَاحِشَ وَإِذَا مَا غَضِبُوا هُمْ يَغْفِرُونَ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_37.png,"për ata që ruhen prej mëkateve të mëdha dhe të këqiave dhe të cilët, kur t’i zemërojë dikush, falin;"
,17,42,4310,38,وَالَّذِينَ اسْتَجَابُوا لِرَبِّهِمْ وَأَقَامُوا الصَّلَاةَ وَأَمْرُهُمْ شُورَىٰ بَيْنَهُمْ وَمِمَّا رَزَقْنَاهُمْ يُنفِقُونَ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_38.png,"për ata që i përgjigjen thirrjes së Zotit të tyre, dhe të cilët bëjnë namazin e këshillohen reciprokisht në punët e tyre, dhe të cilët ndajnë nga ajo që u kemi dhënë Ne,"
